year,country,co2,avg_yly_tmp_f,avg_yly_tmp_c,avg_yly_tmp_uncertainty
2004,PAPUA NEW GUINEA,1224.0,76.83605,24.90891667,0.377833333
2004,PARAGUAY,1115.0,74.8481,23.8045,0.270166667
2004,PERU,8698.0,68.79755,20.44308333,0.356333333
2004,PHILIPPINES,20198.0,80.7617,27.08983333,0.213083333
2004,POLAND,83015.0,47.1029,8.3905,0.261083333
2004,PORTUGAL,17220.0,59.8349,15.46383333,0.237666667
2004,QATAR,11711.0,82.65275,28.14041667,0.48375
2004,REUNION,820.0,75.35375,24.08541667,0.4
2004,ROMANIA,26426.0,49.2047,9.558166667,0.24725
2004,RWANDA,144.0,68.15285,20.08491667,0.624416667
2004,SAINT LUCIA,97.0,81.28025,27.37791667,0.266916667
2004,SAMOA,41.0,80.70395,27.05775,0.5335
2004,SAUDI ARABIA,107945.0,79.7342,26.519,0.337833333
2004,SENEGAL,1427.0,83.93375,28.85208333,0.457416667
2004,SEYCHELLES,201.0,81.06395,27.25775,0.601916667
2004,SIERRA LEONE,175.0,80.56205,26.97891667,0.602916667
2004,SINGAPORE,7765.0,81.1916,27.32866667,0.279
2004,SLOVAKIA,10567.0,46.66205,8.145583333,0.293083333
2004,SLOVENIA,4294.0,50.43425,10.24125,0.28025
2004,SOLOMON ISLANDS,44.0,80.92145,27.17858333,0.482833333
2004,SOMALIA,162.0,81.8306,27.68366667,0.64125
2004,SOUTH AFRICA,122767.0,64.5491,18.08283333,0.264583333
2004,SPAIN,92563.0,57.91355,14.39641667,0.23075
2004,SRI LANKA,3354.0,81.6914,27.60633333,0.300833333
2004,SUDAN,3126.0,82.208,27.89333333,0.379333333
2004,SURINAME,426.0,80.8706,27.15033333,0.328583333
2004,SWAZILAND,281.0,67.04585,19.46991667,0.353916667
2004,SWEDEN,14868.0,38.56595,3.64775,0.230333333
2004,SWITZERLAND,11008.0,46.12295,7.846083333,0.216
2004,TAIWAN,71071.0,72.7484,22.638,0.239583333
2004,TAJIKISTAN,699.0,42.50855,5.838083333,0.521833333
2004,THAILAND,66318.0,79.7,26.5,0.218416667
2004,TOGO,381.0,81.56285,27.53491667,0.281833333
2004,TONGA,30.0,75.00485,23.89158333,0.522083333
2004,TRINIDAD AND TOBAGO,9117.0,80.24165,26.80091667,0.259916667
2004,TUNISIA,6081.0,69.70115,20.94508333,0.27375
2004,TURKEY,61473.0,54.1583,12.31016667,0.229916667
2004,TURKMENISTAN,12692.0,61.9949,16.66383333,0.276666667
2004,UGANDA,474.0,74.86145,23.81191667,0.514416667
2004,UKRAINE,93645.0,47.9309,8.8505,0.238583333
2004,UNITED ARAB EMIRATES,30881.0,84.3872,29.104,0.34475
2004,UNITED KINGDOM,147052.0,49.5272,9.737333333,0.20175
2004,URUGUAY,1530.0,64.5095,18.06083333,0.257916667
2004,UZBEKISTAN,34419.0,57.9956,14.442,0.283583333
2004,VENEZUELA,41378.0,78.4721,25.81783333,0.269333333
2004,YEMEN,5149.0,81.20135,27.33408333,0.810583333
2004,ZAMBIA,585.0,71.18255,21.76808333,0.423833333
2004,ZIMBABWE,2587.0,70.39565,21.33091667,0.329083333
2005,AFGHANISTAN,362.0,58.964,14.98,0.528416667
2005,ALBANIA,1160.0,54.94475,12.74708333,0.247
2005,ALGERIA,29255.0,75.60065,24.22258333,0.415666667
2005,ANDORRA,157.0,52.95815,11.64341667,0.24625
2005,ANGOLA,5224.0,73.33895,22.96608333,0.827083333
2005,ANGUILLA,35.0,81.9182,27.73233333,0.247916667
2005,ARGENTINA,44208.0,59.2031,15.11283333,0.19525
2005,ARMENIA,1187.0,49.52375,9.735416667,0.36575
2005,ARUBA,742.0,83.79005,28.77225,0.329333333
2005,AUSTRALIA,95493.0,73.2143,22.89683333,0.155666667
2005,AUSTRIA,20239.0,43.8971,6.6095,0.21625
2005,AZERBAIJAN,9364.0,54.83705,12.68725,0.3145
2005,BAHAMAS,475.0,78.443,25.80166667,0.294833333
2005,BAHRAIN,5238.0,80.5697,26.98316667,0.372833333
2005,BANGLADESH,10766.0,77.9576,25.532,0.294
2005,BARBADOS,369.0,81.8189,27.67716667,0.224916667
2005,BELARUS,16135.0,44.54255,6.968083333,0.205166667
2005,BELGIUM,29591.0,51.3101,10.72783333,0.18275
2005,BELIZE,115.0,78.6542,25.919,0.281833333
2005,BENIN,653.0,82.676,28.15333333,0.283
2005,BHUTAN,108.0,54.40265,12.44591667,0.324666667
2005,BOTSWANA,1117.0,74.0639,23.36883333,0.333833333
2005,BRAZIL,94712.0,78.4508,25.806,0.16375
2005,BRITISH VIRGIN ISLANDS,36.0,81.3644,27.42466667,0.234583333
2005,BULGARIA,13067.0,51.40685,10.78158333,0.24225
2005,BURKINA FASO,307.0,84.629,29.23833333,0.288583333
2005,BURUNDI,42.0,70.5959,21.44216667,0.827166667
2005,CAMBODIA,757.0,81.302,27.39,0.27225
2005,CANADA,152009.0,26.04425,-3.30875,0.205083333
2005,CAPE VERDE,120.0,77.2394,25.133,0.669416667
2005,CAYMAN ISLANDS,129.0,81.59195,27.55108333,0.2555
2005,CENTRAL AFRICAN REPUBLIC,64.0,79.3979,26.33216667,0.598083333
2005,CHAD,109.0,82.78025,28.21125,0.67325
2005,CHILE,16858.0,49.8053,9.891833333,0.28425
2005,COLOMBIA,16620.0,78.2075,25.67083333,0.235
2005,COMOROS,38.0,80.0279,26.68216667,0.278166667
2005,CONGO,268.0,77.48405,25.26891667,0.308583333
2005,COSTA RICA,1873.0,79.52765,26.40425,0.387
2005,CROATIA,6161.0,52.47725,11.37625,0.209166667
2005,CUBA,7092.0,79.05935,26.14408333,0.315666667
2005,CYPRUS,2046.0,67.25675,19.58708333,0.2725
2005,CZECH REPUBLIC,32754.0,46.99025,8.327916667,0.195916667
2005,DENMARK,12843.0,3.8426,-15.643,0.60475
2005,DJIBOUTI,113.0,85.65545,29.80858333,0.748166667
2005,DOMINICA,32.0,81.17465,27.31925,0.196583333
2005,DOMINICAN REPUBLIC,5083.0,79.7381,26.52116667,0.396333333
2005,ECUADOR,8253.0,72.5531,22.5295,0.368416667
2005,EGYPT,45598.0,74.33645,23.52025,0.313
2005,EL SALVADOR,1760.0,78.1211,25.62283333,0.3345
2005,EQUATORIAL GUINEA,1285.0,78.12305,25.62391667,0.40075
2005,ERITREA,209.0,81.842,27.69,0.46925
2005,ESTONIA,4569.0,42.80255,6.001416667,0.227083333
2005,ETHIOPIA,1396.0,75.01445,23.89691667,0.4855
2005,FEDERATED STATES OF MICRONESIA,33.0,81.67775,27.59875,0.280666667
2005,FIJI,299.0,78.15815,25.64341667,0.28175
2005,FINLAND,14902.0,37.81445,3.23025,0.2195
2005,FRENCH GUIANA,151.0,80.95805,27.19891667,0.533833333
2005,FRENCH POLYNESIA,224.0,80.33525,26.85291667,0.414666667
2005,GABON,1333.0,76.93775,24.96541667,0.320916667
2005,GAMBIA,80.0,83.489,28.605,0.478333333
2005,GEORGIA,1382.0,48.9443,9.4135,0.357583333
2005,GERMANY,217393.0,48.43115,9.128416667,0.164833333
2005,GHANA,1907.0,81.6821,27.60116667,0.2175
2005,GREECE,26909.0,59.3156,15.17533333,0.217166667
2005,GREENLAND,166.0,2.92775,-16.15125,0.619583333
2005,GRENADA,59.0,82.2344,27.908,0.214916667
2005,GUADELOUPE,606.0,81.51635,27.50908333,0.205
2005,GUATEMALA,3428.0,75.10685,23.94825,0.257166667
2005,GUINEA,498.0,79.71305,26.50725,0.426833333
2005,GUINEA BISSAU,58.0,82.3262,27.959,0.5535
2005,GUYANA,392.0,80.723,27.06833333,0.37475
2005,HAITI,566.0,80.92505,27.18058333,0.43225
2005,HONDURAS,2060.0,78.12755,25.62641667,0.295583333
2005,HUNGARY,15822.0,49.89665,9.942583333,0.246083333
2005,ICELAND,608.0,35.9606,2.200333333,0.397
2005,INDIA,333396.0,76.09175,24.49541667,0.181583333
2005,INDONESIA,93262.0,79.61675,26.45375,0.1825
2005,IRAQ,30958.0,72.85295,22.69608333,0.29125
2005,IRELAND,11873.0,51.03635,10.57575,0.241333333
2005,ISRAEL,15531.0,68.78795,20.43775,0.21675
2005,JAMAICA,2863.0,80.303,26.835,0.401666667
2005,JAPAN,337948.0,54.60065,12.55591667,0.15675
2005,JORDAN,5743.0,68.24735,20.13741667,0.238666667
2005,KAZAKHSTAN,48358.0,44.5979,6.998833333,0.235666667
2005,KENYA,2335.0,77.2406,25.13366667,0.305083333
2005,KIRIBATI,17.0,82.06535,27.81408333,0.734916667
2005,KUWAIT,19511.0,78.77825,25.98791667,0.562916667
2005,KYRGYZSTAN,1525.0,40.13255,4.518083333,0.4345
2005,LATVIA,2047.0,43.4741,6.3745,0.248416667
2005,LEBANON,4420.0,65.10695,18.39275,0.264083333
2005,LESOTHO,549.0,58.2377,14.5765,0.265666667
2005,LIBERIA,198.0,79.32365,26.29091667,0.336916667
2005,LITHUANIA,3791.0,44.4578,6.921,0.209166667
2005,LUXEMBOURG,3149.0,50.55455,10.30808333,0.169583333
2005,MACEDONIA,3076.0,50.99,10.55,0.263916667
2005,MADAGASCAR,475.0,74.5193,23.62183333,0.349416667
2005,MALAWI,239.0,73.0601,22.81116667,0.4045
2005,MALAYSIA,47583.0,79.96925,26.64958333,0.184833333
2005,MALI,245.0,85.14725,29.52625,0.630583333
2005,MALTA,736.0,65.97515,18.87508333,0.386
2005,MARTINIQUE,601.0,81.17465,27.31925,0.196583333
2005,MAURITANIA,433.0,83.75405,28.75225,0.779166667
2005,MAURITIUS,899.0,75.48065,24.15591667,0.396083333
2005,MEXICO,127178.0,70.5443,21.4135,0.19425
2005,MONGOLIA,2335.0,31.7483,-0.139833333,0.311416667
2005,MONTSERRAT,10.0,81.59945,27.55525,0.215583333
2005,MOROCCO,12482.0,65.44535,18.58075,0.303666667
2005,MOZAMBIQUE,497.0,76.70075,24.83375,0.332333333
2005,NAMIBIA,630.0,70.65305,21.47391667,0.77675
2005,NEPAL,841.0,60.1091,15.61616667,0.359583333
2005,NETHERLANDS,49490.0,51.4826,10.82366667,0.174583333
2005,NEW CALEDONIA,770.0,74.0489,23.3605,0.34075
2005,NEW ZEALAND,9310.0,52.47575,11.37541667,0.201333333
2005,NICARAGUA,1178.0,80.3093,26.8385,0.262083333
2005,NIGER,195.0,83.54555,28.63641667,0.58375
2005,NIGERIA,28925.0,81.90425,27.72458333,0.433416667
2005,NIUE,1.0,78.2591,25.6995,0.386916667
2005,NORWAY,11573.0,35.2532,1.807333333,0.296666667
2005,OMAN,8152.0,82.53275,28.07375,0.377666667
2005,PAKISTAN,37261.0,70.29035,21.27241667,0.317
2005,PALAU,71.0,81.89375,27.71875,0.314666667
2005,PANAMA,1865.0,80.753,27.085,0.370166667
2005,PAPUA NEW GUINEA,1196.0,77.06075,25.03375,0.314
2005,PARAGUAY,1045.0,74.87615,23.82008333,0.319583333
2005,PERU,10127.0,68.81105,20.45058333,0.420583333
2005,PHILIPPINES,20407.0,80.8598,27.14433333,0.22125
2005,POLAND,82503.0,47.1533,8.4185,0.22575
2005,PORTUGAL,17802.0,59.96645,15.53691667,0.226333333
2005,QATAR,13896.0,82.42355,28.01308333,0.48725
2005,REUNION,940.0,75.0377,23.90983333,0.467833333
2005,ROMANIA,26304.0,48.4217,9.123166667,0.252416667
2005,RWANDA,144.0,68.77865,20.43258333,0.8205
2005,SAINT LUCIA,100.0,82.1456,27.85866667,0.21375
2005,SAMOA,44.0,80.8238,27.12433333,0.405
2005,SAUDI ARABIA,108438.0,79.6919,26.4955,0.287583333
2005,SENEGAL,1585.0,84.11915,28.95508333,0.411916667
2005,SEYCHELLES,188.0,81.44315,27.46841667,0.668
2005,SIERRA LEONE,149.0,80.65145,27.02858333,0.462416667
2005,SINGAPORE,8279.0,81.48845,27.49358333,0.24925
2005,SLOVAKIA,10733.0,46.28645,7.936916667,0.2325
2005,SLOVENIA,4327.0,49.63115,9.795083333,0.23175
2005,SOLOMON ISLANDS,44.0,81.29,27.38333333,0.431
2005,SOMALIA,162.0,82.09835,27.83241667,0.58375
2005,SOUTH AFRICA,113694.0,64.79225,18.21791667,0.231416667
2005,SPAIN,96390.0,57.74645,14.30358333,0.197166667
2005,SRI LANKA,3300.0,81.9029,27.72383333,0.294
2005,SUDAN,2995.0,82.4591,28.03283333,0.366666667
2005,SURINAME,435.0,81.47105,27.48391667,0.422166667
2005,SWAZILAND,278.0,67.95635,19.97575,0.367
2005,SWEDEN,14061.0,39.2003,4.000166667,0.224583333
2005,SWITZERLAND,11273.0,45.63305,7.573916667,0.18375
2005,TAIWAN,70736.0,72.55235,22.52908333,0.172416667
2005,TAJIKISTAN,666.0,41.3321,5.1845,0.494916667
2005,THAILAND,67485.0,80.2997,26.83316667,0.196333333
2005,TOGO,365.0,81.98,27.76666667,0.260083333
2005,TONGA,31.0,74.82575,23.79208333,0.331833333
2005,TRINIDAD AND TOBAGO,10404.0,80.96585,27.20325,0.29325
2005,TUNISIA,6180.0,69.52235,20.84575,0.225416667
2005,TURKEY,64737.0,54.37925,12.43291667,0.224916667
2005,TURKMENISTAN,13182.0,61.8425,16.57916667,0.291416667
2005,UGANDA,592.0,75.2537,24.02983333,0.517416667
2005,UKRAINE,91049.0,48.0512,8.917333333,0.20025
2005,UNITED ARAB EMIRATES,31674.0,84.18725,28.99291667,0.320416667
2005,UNITED KINGDOM,147963.0,49.37945,9.65525,0.208416667
2005,URUGUAY,1575.0,64.74995,18.19441667,0.243666667
2005,UZBEKISTAN,31974.0,57.2792,14.044,0.281666667
2005,VENEZUELA,45022.0,78.83495,26.01941667,0.281416667
2005,YEMEN,5466.0,81.1304,27.29466667,0.7365
2005,ZAMBIA,624.0,73.0643,22.8135,0.474916667
2005,ZIMBABWE,2937.0,72.51785,22.50991667,0.272333333
2006,AFGHANISTAN,450.0,60.07205,15.59558333,0.48825
2006,ALBANIA,1063.0,55.35845,12.97691667,0.319083333
2006,ALGERIA,27562.0,75.5615,24.20083333,0.370416667
2006,ANDORRA,149.0,55.1018,12.83433333,0.295583333
2006,ANGOLA,6072.0,71.50475,21.94708333,0.7335
2006,ANGUILLA,39.0,81.74525,27.63625,0.30275
2006,ARGENTINA,47842.0,60.00995,15.56108333,0.241916667
2006,ARMENIA,1195.0,50.0963,10.0535,0.335666667
2006,ARUBA,741.0,83.8484,28.80466667,0.373416667
2006,AUSTRALIA,99631.0,72.07595,22.26441667,0.20825
2006,AUSTRIA,19679.0,45.09965,7.277583333,0.275083333
2006,AZERBAIJAN,10681.0,54.88205,12.71225,0.362833333
2006,BAHAMAS,454.0,78.28835,25.71575,0.359583333
2006,BAHRAIN,5135.0,80.99825,27.22125,0.437666667
2006,BANGLADESH,11874.0,78.3782,25.76566667,0.273833333
2006,BARBADOS,374.0,81.50405,27.50225,0.24475
2006,BELARUS,16927.0,44.58575,6.992083333,0.231166667
2006,BELGIUM,29199.0,51.97145,11.09525,0.228833333
2006,BELIZE,121.0,78.2753,25.7085,0.2945
2006,BENIN,1056.0,82.6598,28.14433333,0.266
2006,BHUTAN,107.0,55.1372,12.854,0.3995
2006,BOTSWANA,1128.0,71.2472,21.804,0.394083333
2006,BRAZIL,94810.0,77.9306,25.517,0.236
2006,BRITISH VIRGIN ISLANDS,39.0,81.2747,27.37483333,0.29425
2006,BULGARIA,13360.0,52.01165,11.11758333,0.260333333
2006,BURKINA FASO,371.0,84.05645,28.92025,0.332416667
2006,BURUNDI,51.0,69.9194,21.06633333,0.657
2006,CAMBODIA,818.0,81.34505,27.41391667,0.257833333
2006,CANADA,148301.0,27.5717,-2.460166667,0.22075
2006,CAPE VERDE,129.0,77.12315,25.06841667,0.671833333
2006,CAYMAN ISLANDS,132.0,81.49055,27.49475,0.487666667
2006,CENTRAL AFRICAN REPUBLIC,68.0,79.16915,26.20508333,0.60675
2006,CHAD,111.0,82.4864,28.048,0.6415
2006,CHILE,17675.0,50.3132,10.174,0.340416667
2006,COLOMBIA,17164.0,77.85785,25.47658333,0.271083333
2006,COMOROS,44.0,79.6385,26.46583333,0.366333333
2006,CONGO,305.0,77.5088,25.28266667,0.407916667
2006,COSTA RICA,1936.0,79.72685,26.51491667,0.33775
2006,CROATIA,6165.0,54.035,12.24166667,0.262166667
2006,CUBA,7474.0,79.0781,26.1545,0.332
2006,CYPRUS,2124.0,67.1723,19.54016667,0.279666667
2006,CZECH REPUBLIC,33299.0,47.9576,8.865333333,0.264333333
2006,DENMARK,14995.0,2.1662,-16.57433333,0.769166667
2006,DJIBOUTI,112.0,85.59935,29.77741667,0.455916667
2006,DOMINICA,31.0,80.86745,27.14858333,0.276083333
2006,DOMINICAN REPUBLIC,5395.0,79.8542,26.58566667,0.4535
2006,ECUADOR,7870.0,72.6857,22.60316667,0.372833333
2006,EGYPT,48701.0,74.3102,23.50566667,0.3535
2006,EL SALVADOR,1867.0,78.3653,25.7585,0.365083333
2006,EQUATORIAL GUINEA,1297.0,78.41375,25.78541667,0.44375
2006,ERITREA,153.0,81.4856,27.492,0.412833333
2006,ESTONIA,4411.0,43.7573,6.531833333,0.261583333
2006,ETHIOPIA,1501.0,74.80055,23.77808333,0.39875
2006,FEDERATED STATES OF MICRONESIA,33.0,81.30035,27.38908333,0.652166667
2006,FIJI,332.0,78.1367,25.6315,0.2975
2006,FINLAND,18053.0,37.2059,2.892166667,0.230166667
2006,FRENCH GUIANA,129.0,79.9121,26.61783333,0.464833333
2006,FRENCH POLYNESIA,225.0,80.30255,26.83475,0.37475
2006,GABON,1138.0,77.28395,25.15775,0.406
2006,GAMBIA,84.0,82.7192,28.17733333,0.408583333
2006,GEORGIA,1677.0,48.92675,9.40375,0.328166667
2006,GERMANY,222654.0,49.4708,9.706,0.212083333
2006,GHANA,2552.0,81.64685,27.58158333,0.28975
2006,GREECE,26530.0,59.3828,15.21266667,0.279333333
2006,GREENLAND,171.0,1.1942,-17.11433333,0.787083333
2006,GRENADA,63.0,81.9386,27.74366667,0.248666667
2006,GUADELOUPE,588.0,81.24905,27.36058333,0.27975
2006,GUATEMALA,3449.0,74.85485,23.80825,0.281666667
2006,GUINEA,516.0,79.01705,26.12058333,0.46775
2006,GUINEA BISSAU,59.0,81.2339,27.35216667,0.459333333
2006,GUYANA,352.0,80.27795,26.82108333,0.4255
2006,HAITI,576.0,81.00005,27.22225,0.485333333
2006,HONDURAS,1911.0,78.06185,25.58991667,0.284583333
2006,HUNGARY,15650.0,51.13235,10.62908333,0.29625
2006,ICELAND,627.0,36.8285,2.6825,0.42225
2006,INDIA,355527.0,76.51775,24.73208333,0.218833333
2006,INDONESIA,94115.0,79.48715,26.38175,0.21275
2006,IRAQ,26935.0,73.2278,22.90433333,0.266916667
2006,IRELAND,11770.0,51.1775,10.65416667,0.229583333
2006,ISRAEL,17036.0,68.7365,20.40916667,0.256083333
2006,JAMAICA,3135.0,80.6615,27.03416667,0.509833333
2006,JAPAN,335832.0,54.96275,12.75708333,0.19975
2006,JORDAN,5760.0,68.312,20.17333333,0.313583333
2006,KAZAKHSTAN,52531.0,44.3657,6.869833333,0.259416667
2006,KENYA,2611.0,76.67615,24.82008333,0.344166667
2006,KIRIBATI,19.0,81.9608,27.756,0.80175
2006,KUWAIT,20117.0,79.3664,26.31466667,0.55525
2006,KYRGYZSTAN,1502.0,40.8512,4.917333333,0.38025
2006,LATVIA,2185.0,44.54705,6.970583333,0.260083333
2006,LEBANON,3943.0,64.9658,18.31433333,0.239083333
2006,LESOTHO,556.0,57.0263,13.9035,0.37475
2006,LIBERIA,204.0,79.1297,26.18316667,0.401
2006,LITHUANIA,3861.0,45.3596,7.422,0.248083333
2006,LUXEMBOURG,3095.0,51.3146,10.73033333,0.230333333
2006,MACEDONIA,2983.0,51.35465,10.75258333,0.3485
2006,MADAGASCAR,459.0,74.5901,23.66116667,0.390833333
2006,MALAWI,249.0,71.7839,22.10216667,0.342416667
2006,MALAYSIA,45733.0,79.8398,26.57766667,0.203416667
2006,MALI,257.0,84.26825,29.03791667,0.664583333
2006,MALTA,702.0,67.2824,19.60133333,0.432333333
2006,MARTINIQUE,580.0,80.86745,27.14858333,0.276083333
2006,MAURITANIA,439.0,83.2109,28.4505,0.740833333
2006,MAURITIUS,990.0,75.77555,24.31975,0.344
2006,MEXICO,130693.0,70.55255,21.41808333,0.236666667
2006,MONGOLIA,2562.0,33.71345,0.951916667,0.286833333
2006,MONTENEGRO,650.0,51.0095,10.56083333,0.347833333
2006,MONTSERRAT,10.0,81.34235,27.41241667,0.287833333
2006,MOROCCO,12933.0,65.8277,18.79316667,0.3715
2006,MOZAMBIQUE,540.0,75.74615,24.30341667,0.27575
2006,NAMIBIA,636.0,68.6873,20.38183333,0.669
2006,NEPAL,699.0,60.9008,16.056,0.383
2006,NETHERLANDS,48988.0,52.3244,11.29133333,0.221916667
2006,NEW CALEDONIA,742.0,73.7495,23.19416667,0.2855
2006,NEW ZEALAND,9121.0,51.2669,10.70383333,0.266666667
2006,NICARAGUA,1218.0,80.48495,26.93608333,0.264166667
2006,NIGER,189.0,82.92395,28.29108333,0.550166667
2006,NIGERIA,26968.0,82.03115,27.79508333,0.341916667
2006,NIUE,1.0,77.83655,25.46475,0.543166667
2006,NORWAY,12069.0,36.062,2.256666667,0.304166667
2006,OMAN,10800.0,82.4807,28.04483333,0.404416667
2006,PAKISTAN,39835.0,70.94645,21.63691667,0.37275
2006,PALAU,72.0,82.06595,27.81441667,0.302583333
2006,PANAMA,2010.0,80.83715,27.13175,0.327166667
2006,PAPUA NEW GUINEA,1175.0,76.5302,24.739,0.346333333
2006,PARAGUAY,1087.0,75.87785,24.37658333,0.325166667
2006,PERU,9511.0,68.9738,20.541,0.368
2006,PHILIPPINES,18460.0,80.92055,27.17808333,0.223166667
2006,POLAND,86976.0,47.83985,8.799916667,0.25075
2006,PORTUGAL,16312.0,60.80465,16.00258333,0.260416667
2006,QATAR,17310.0,82.52855,28.07141667,0.601666667
2006,REUNION,988.0,75.28835,24.04908333,0.409833333
2006,ROMANIA,28184.0,49.0442,9.469,0.28425
2006,RWANDA,144.0,68.2931,20.16283333,0.581333333
2006,SAINT LUCIA,100.0,81.8459,27.69216667,0.249416667
2006,SAMOA,45.0,80.303,26.835,0.396083333
2006,SAUDI ARABIA,118009.0,79.80545,26.55858333,0.352333333
2006,SENEGAL,1290.0,83.53535,28.63075,0.409833333
2006,SERBIA,14728.0,51.0335,10.57416667,0.308583333
2006,SEYCHELLES,200.0,81.4463,27.47016667,0.6225
2006,SIERRA LEONE,200.0,80.09195,26.71775,0.457416667
2006,SINGAPORE,8399.0,81.19115,27.32841667,0.246333333
2006,SLOVAKIA,10664.0,47.351,8.528333333,0.307166667
2006,SLOVENIA,4430.0,51.30215,10.72341667,0.311916667
2006,SOLOMON ISLANDS,45.0,80.97335,27.20741667,0.356416667
2006,SOMALIA,162.0,81.7757,27.65316667,0.653916667
2006,SOUTH AFRICA,122142.0,63.6755,17.5975,0.258166667
2006,SPAIN,95456.0,59.19065,15.10591667,0.234583333
2006,SRI LANKA,3266.0,81.6296,27.572,0.369083333
2006,SUDAN,3276.0,81.91295,27.72941667,0.354166667
2006,SURINAME,476.0,80.6822,27.04566667,0.422916667
2006,SWAZILAND,277.0,66.6803,19.26683333,0.349416667
2006,SWEDEN,13518.0,39.8375,4.354166667,0.256833333
2006,SWITZERLAND,11413.0,47.00795,8.33775,0.21475
2006,TAIWAN,72841.0,73.61765,23.12091667,0.29375
2006,TAJIKISTAN,725.0,41.9564,5.531333333,0.566333333
2006,THAILAND,68734.0,80.1407,26.74483333,0.222
2006,TOGO,333.0,81.9833,27.7685,0.315583333
2006,TONGA,35.0,74.8688,23.816,0.395666667
2006,TRINIDAD AND TOBAGO,11638.0,80.7257,27.06983333,0.295333333
2006,TUNISIA,6270.0,70.358,21.31,0.2745
2006,TURKEY,71343.0,54.41015,12.45008333,0.273166667
2006,TURKMENISTAN,13502.0,61.718,16.51,0.306416667
2006,UGANDA,692.0,74.78615,23.77008333,0.444333333
2006,UKRAINE,89018.0,47.2184,8.454666667,0.232166667
2006,UNITED ARAB EMIRATES,33781.0,84.17135,28.98408333,0.395333333
2006,UNITED KINGDOM,147657.0,49.89815,9.943416667,0.237416667
2006,URUGUAY,1813.0,64.83275,18.24041667,0.280166667
2006,UZBEKISTAN,32803.0,56.81525,13.78625,0.30025
2006,VENEZUELA,46227.0,78.52985,25.84991667,0.3295
2006,YEMEN,5813.0,80.915,27.175,0.66575
2006,ZAMBIA,625.0,71.21165,21.78425,0.423333333
2006,ZIMBABWE,2849.0,70.91375,21.61875,0.315
2007,AFGHANISTAN,620.0,59.1911,15.10616667,0.396083333
2007,ALBANIA,1071.0,57.0029,13.8905,0.28
2007,ALGERIA,29835.0,75.3176,24.06533333,0.375166667
2007,ANDORRA,147.0,53.87945,12.15525,0.29625
2007,ANGOLA,6859.0,72.36875,22.42708333,0.73925
2007,ANGUILLA,41.0,81.83315,27.68508333,0.283833333
2007,ARGENTINA,47771.0,58.33055,14.62808333,0.189
2007,ARMENIA,1381.0,49.16345,9.53525,0.375833333
2007,ARUBA,770.0,83.8811,28.82283333,0.347416667
2007,AUSTRALIA,101470.0,72.47615,22.48675,0.157833333
2007,AUSTRIA,19017.0,46.3577,7.9765,0.209416667
2007,AZERBAIJAN,8320.0,54.5267,12.51483333,0.306333333
2007,BAHAMAS,461.0,78.86255,26.03475,0.326
2007,BAHRAIN,7321.0,80.98895,27.21608333,0.374166667
2007,BANGLADESH,12103.0,77.61875,25.34375,0.308
2007,BARBADOS,372.0,81.25955,27.36641667,0.218583333
2007,BELARUS,16505.0,46.2707,7.928166667,0.20675
2007,BELGIUM,28237.0,52.0619,11.1455,0.194666667
2007,BELIZE,130.0,78.54575,25.85875,0.233
2007,BENIN,1226.0,82.5269,28.0705,0.414333333
2007,BHUTAN,107.0,54.8591,12.6995,0.311416667
2007,BOTSWANA,1154.0,72.3209,22.4005,0.382333333
2007,BRAZIL,99049.0,78.2024,25.668,0.167333333
2007,BRITISH VIRGIN ISLANDS,41.0,81.446,27.47,0.274166667
2007,BULGARIA,14250.0,54.1652,12.314,0.253583333
2007,BURKINA FASO,449.0,84.16985,28.98325,0.299083333
2007,BURUNDI,51.0,69.04565,20.58091667,0.423666667
2007,CAMBODIA,945.0,81.0353,27.24183333,0.232166667
2007,CANADA,151174.0,24.69035,-4.060916667,0.213666667
2007,CAPE VERDE,138.0,76.6286,24.79366667,0.736
2007,CAYMAN ISLANDS,156.0,81.72305,27.62391667,0.326083333
2007,CENTRAL AFRICAN REPUBLIC,69.0,78.9221,26.06783333,0.5095
2007,CHAD,126.0,82.1483,27.86016667,0.803916667
2007,CHILE,19536.0,49.08185,9.489916667,0.307916667
2007,COLOMBIA,17025.0,77.8892,25.494,0.21775
2007,COMOROS,28.0,79.88825,26.60458333,0.33
2007,CONGO,331.0,77.41355,25.22975,0.403166667
2007,COSTA RICA,2215.0,79.48925,26.38291667,0.413583333
2007,CROATIA,6498.0,55.5197,13.0665,0.23375
2007,CUBA,7307.0,79.30355,26.27975,0.309166667
2007,CYPRUS,2235.0,67.9016,19.94533333,0.250166667
2007,CZECH REPUBLIC,33625.0,49.2824,9.601333333,0.20275
2007,DENMARK,13705.0,2.24045,-16.53308333,0.795166667
2007,DJIBOUTI,126.0,85.6154,29.78633333,0.608
2007,DOMINICA,42.0,80.76995,27.09441667,0.227083333
2007,DOMINICAN REPUBLIC,5774.0,79.9268,26.626,0.29025
2007,ECUADOR,8696.0,72.24755,22.35975,0.426
2007,EGYPT,51566.0,74.4518,23.58433333,0.2845
2007,EL SALVADOR,1903.0,77.8553,25.47516667,0.40325
2007,EQUATORIAL GUINEA,1308.0,78.3926,25.77366667,0.404
2007,ERITREA,158.0,81.47375,27.48541667,0.551083333
